"Time","GSR","BP","VAS"
2230,24.7297,0.0133,-0.4773
2231,25.1362,-0.2119,-0.5501
2232,25.0655,-0.5331,-0.5762
2233,24.7504,-0.1227,-0.575
2234,24.3972,-0.095,-0.5731
2235,24.3957,-0.1376,-0.5752
2236,24.68,-0.2729,-0.5744
2237,24.7579,-0.2147,-0.5764
2238,24.686,-0.0703,-0.5761
2239,24.6615,-0.085,-0.5732
2240,24.7176,0.0937,-0.5739
2241,24.8337,-0.7319,-0.5724
2242,24.74,-0.3409,-0.5747
2243,24.7171,0.0723,-0.5713
2244,24.7419,-0.1461,-0.5716
2245,24.927,-0.131,-0.5706
2246,25.1628,-0.4879,-0.5724
2247,25.3336,-0.2726,-0.571
2248,33.2134,-0.0691,-0.5748
2249,34.7652,0.0543,-0.5709
2250,33.6896,-0.6903,-0.5717
2251,32.6855,-0.3889,-0.5717
2252,31.6762,0.0503,-0.5732
2253,31.1898,0.7256,-0.5759
2254,31.1121,-0.6962,-0.574
2255,30.6165,0.4255,-0.5706
2256,30.1558,-0.3742,-0.575
2257,29.7116,-0.3179,-0.5721
2258,29.1921,-0.2391,-0.5736
2259,28.6722,0.461,-0.5742
2260,28.3554,-0.5653,-0.571
2261,27.9839,1.3116,-0.5734
2262,25.5113,2.2573,-0.5722
2263,25.4494,-2.21,-0.5737
2264,25.8123,-2.3864,-0.57
2265,26.3857,0.4342,-0.5685
2266,26.9689,0.8198,-0.5695
2267,26.5233,-0.7954,-0.567
2268,26.0981,-0.3948,-0.57
2269,23.978,0.7856,-0.5717
2270,-8.7986,3.2311,-0.5666
2271,-11.5201,0.7238,-0.572
2272,22.0746,-1.4429,-0.5721
2273,20.1691,-1.4136,-0.5705
2274,16.9482,0.0756,-0.574
2275,15.4125,-0.7168,-0.5731
2276,14.3549,-0.7818,-0.5695
2277,13.7298,-1.8913,-0.5703
2278,13.0855,-0.6581,-0.5701
2279,12.9709,-0.5804,-0.5705
2280,13.2047,-0.3557,-0.5719
2281,12.7288,-0.4969,-0.5697
2282,12.1742,-0.274,-0.5693
2283,11.8315,-0.2567,-0.5762
2284,12.0583,-0.5167,-0.5731
2285,12.6401,-0.2275,-0.5741
2286,13.235,0.6101,-0.5738
2287,12.0023,0.2073,-0.5735
2288,11.9506,-0.2408,-0.5744
2289,11.8456,-0.1352,-0.5669
2290,11.667,-0.2879,-0.57
2291,11.4152,0.003,-0.5702
2292,11.1969,-0.1965,-0.4704
2293,11.4162,-0.178,-0.4964
2294,12.0171,-0.2209,-0.6158
2295,11.972,-0.057,-0.6232
2296,11.6644,-0.0866,-0.622
2297,11.3816,-0.9461,-0.6238
2298,11.3535,-0.3995,-0.6246
2299,11.3554,-0.966,-0.6194
2300,11.3003,-0.1788,-0.6186
2301,11.6517,-0.0204,-0.6177
2302,11.7692,-0.4495,-0.6204
2303,11.389,-0.6455,-0.6141
2304,10.9507,-0.0904,-0.6191
2305,11.0392,-0.1734,-0.6158
2306,11.7386,-0.1685,-0.618
2307,12.0185,-0.1744,-0.6166
2308,11.9649,-0.0059,-0.6179
2309,11.6332,-0.6611,-0.6178
2310,8.9299,2.723,-0.6191
2311,-27.5657,-1.5446,-0.6156
2312,-10.7231,1.6302,-0.6172
2313,1.8951,-0.648,-0.6151
2314,16.3417,-1.3955,-0.6197
2315,24.2173,-1.0922,-0.6206
2316,18.92,9.7234,-0.6229
2317,2.0517,-0.7818,-0.62
2318,36.4148,-0.5212,-0.6236
2319,40.9588,0.0826,-0.6225
2320,40.9588,-3.5971,-0.6197
2321,27.8905,0.6733,-0.6186
2322,15.9217,0.3989,-0.6195
2323,22.3433,-0.0308,-0.6168
2324,25.4499,1.6615,-0.6216
2325,27.7698,-0.1578,-0.6227
2326,29.5954,0.4633,-0.6185
2327,31.0276,-0.8409,-0.6172
2328,31.7095,0.996,-0.6195
2329,31.7738,-0.63,-0.6175
2330,33.4585,-2.079,-0.619
2331,37.0045,2.0299,-0.6214
2332,38.1713,0.6878,-0.6173
2333,37.6645,1.1825,-0.6179
2334,37.5413,2.1973,-0.6215
2335,37.8123,-2.8972,-0.6218
2336,38.0678,-0.1096,-0.6234
2337,38.4323,-1.3918,-0.6195
2338,38.7025,-0.459,-0.6231
2339,38.9612,0.0276,-0.6183
2340,40.7495,-0.4122,-0.6188
2341,40.9588,0.4931,-0.619
2342,40.9588,-0.3884,-0.6186
2343,40.9588,-0.1515,-0.6161
2344,40.9588,-3.074,-0.6166
2345,40.9588,0.4226,-0.6172
2346,40.9588,1.0045,-0.6152
2347,40.9588,-1.728,-0.6189
2348,40.9588,-0.6952,-0.6157
2349,40.9588,0.3203,-0.6158
2350,40.9588,-1.1249,-0.6104
2351,40.9588,1.587,-0.6142
2352,40.9588,1.1288,-0.6163
2353,40.9588,-0.7723,-0.6153
2354,40.9588,-1.2706,-0.614
2355,40.9588,0.4306,-0.617
2356,40.9588,-0.0439,-0.6165
2357,40.95,0.3778,-0.6092
2358,40.9588,-0.7775,-0.6129
2359,40.9588,-0.1318,-0.6131
2360,40.9588,2.3205,-0.6117
2361,40.9588,1.9611,-0.6159
2362,40.9588,-1.9251,-0.6157
2363,40.9588,-3.8246,-0.6154
2364,40.9588,-0.3008,-0.6123
2365,40.9393,-0.6466,-0.6136
2366,40.9588,0.6058,-0.6144
2367,40.9588,-0.2107,-0.6132
2368,40.9588,2.1343,-0.611
2369,40.9588,-2.867,-0.6118
2370,40.9588,2.2688,-0.6155
2371,40.9588,-0.5209,-0.615
2372,40.9588,-0.3802,-0.6145
2373,40.9588,-0.8012,-0.6143
2374,40.9588,-0.8564,-0.6136
2375,38.8115,0.1435,-0.6137
2376,8.5951,0.9069,-0.6087
2377,18.986,1.0994,-0.6085
2378,34.9644,-0.685,-0.6102
2379,40.7429,-0.764,-0.6082
2380,40.9588,0.2902,-0.6115
2381,40.9588,1.7493,-0.6103
2382,40.9588,0.17,-0.6078
2383,40.9588,0.1353,-0.6072
2384,40.9588,-0.4302,-0.6076
2385,40.8776,1.4837,-0.6125
2386,40.4376,0.2687,-0.6136
2387,40.3576,-1.3635,-0.6114
2388,40.0515,-2.4831,-0.6116
2389,39.7717,0.9269,-0.6126
2390,40.0348,0.8137,-0.6137
2391,40.1887,1.2021,-0.612
2392,40.0532,-0.0851,-0.6158
2393,39.8788,0.3853,-0.614
2394,39.7185,-0.7714,-0.6104
2395,39.5251,-0.5691,-0.6124
2396,39.3422,-3.4566,-0.6111
2397,39.3564,0.539,-0.6094
2398,39.4738,-1.393,-0.6102
2399,39.5986,0.6562,-0.6117
2400,39.4897,-0.4979,-0.6124
2401,39.4754,0.2425,-0.6104
2402,39.6091,0.1608,-0.6073
2403,39.6746,-0.817,-0.614
2404,39.5001,0.7677,-0.6143
2405,39.3152,-1.1185,-0.6126
2406,39.1784,-0.0742,-0.6126
2407,39.4076,-0.6789,-0.6122
2408,39.434,0.0347,-0.6143
2409,39.2863,0.831,-0.6136
2410,38.4277,0.8919,-0.6104
2411,38.3757,-0.1269,-0.613
2412,38.8607,-0.7834,-0.6118
2413,39.7074,0.8365,-0.612
2414,40.1549,0.2537,-0.6153
2415,40.1948,0.5312,-0.6179
2416,40.0681,2.7979,-0.6185
2417,40.1002,2.9363,-0.6161
2418,40.227,-7.3635,-0.6152
2419,39.6786,-0.0339,-0.6139
2420,39.1233,-0.9087,-0.6168
2421,38.9256,3.0671,-0.6184
2422,39.2459,0.8402,-0.6157
2423,39.7817,-1.0017,-0.6191
2424,40.0814,0.5124,-0.6159
2425,40.2944,1.388,-0.6154
2426,40.4767,0.5142,-0.6169
2427,40.293,-5.3324,-0.6158
2428,39.2699,-1.1089,-0.6182
2429,37.9415,1.5404,-0.6195
2430,38.6093,2.0699,-0.6176
2431,40.2873,1.6015,-0.6168
2432,40.9417,-1.1579,-0.6202
2433,40.9588,-1.3855,-0.6172
2434,40.9588,4.2667,-0.6193
2435,40.8907,4.7276,-0.6164
2436,40.4967,-3.4833,-0.6177
2437,39.4258,3.4138,-0.6165
2438,35.4076,3.4474,-0.6184
2439,36.5786,-2.4801,-0.6171
2440,37.399,-0.8207,-0.6176
2441,37.6568,0.8778,-0.618
2442,38.1671,-4.084,-0.6177
2443,38.314,1.3851,-0.615
2444,36.8722,-0.6347,-0.6177
2445,36.3835,1.1264,-0.6162
2446,35.903,6.0033,-0.6164
2447,35.6256,0.3338,-0.619
2448,36.5938,-4.1192,-0.6168
2449,36.9662,-0.3998,-0.614
2450,36.3639,0.2323,-0.6152
2451,35.2992,2.9619,-0.6135
2452,35.4091,-4.5083,-0.6144
2453,35.5798,5.2173,-0.6138
2454,36.1889,-0.9531,-0.6132
2455,36.4285,2.7772,-0.6154
2456,36.5043,-4.11,-0.6115
2457,36.6681,6.3273,-0.612
2458,36.9406,-3.7062,-0.6125
2459,37.2214,-1.6149,-0.6073
2460,37.5655,0.8653,-0.6089
2461,38.0076,3.2348,-0.6114
2462,38.1142,1.4709,-0.6139
2463,38.1584,0.1434,-0.6161
2464,38.1468,-0.3623,-0.6134
2465,38.0397,-2.4279,-0.6125
2466,37.727,1.798,-0.6147
2467,37.3384,-0.1805,-0.6122
2468,37.1119,-5.1613,-0.5605
2469,36.9978,1.9062,-0.6268
2470,36.7696,-0.2103,-0.6708
2471,36.3179,1.1237,-0.6639
2472,36.4517,-0.0242,-0.6694
2473,36.3168,1.3467,-0.6699
2474,36.2642,1.3729,-0.6679
2475,36.488,-0.7234,-0.6654
2476,36.7682,0.068,-0.6636
2477,37.2326,1.5084,-0.6647
2478,36.8037,-3.2668,-0.6691
2479,36.18,-0.2243,-0.6654
2480,35.8147,-0.0176,-0.6706
2481,36.1276,-1.2403,-0.6712
2482,36.8839,0.1488,-0.6724
2483,37.588,1.4967,-0.6717
2484,37.8717,0.8385,-0.6723
2485,38.3983,-0.8861,-0.6707
2486,39.0447,-1.6935,-0.6701
2487,39.5099,-2.0863,-0.6683
2488,39.2882,0.2858,-0.668
2489,39.0081,0.988,-0.6682
2490,39.0226,-5.2332,-0.6688
2491,38.8873,4.1617,-0.6696
2492,38.9044,-1.0269,-0.6682
2493,39.0734,0.4595,-0.6679
2494,39.5718,0.9406,-0.6698
2495,39.9004,0.122,-0.6683
2496,40.0175,5.5352,-0.6658
2497,40.1871,1.5953,-0.6678
2498,40.3691,-1.6658,-0.6675
2499,40.2933,-3.681,-0.6719
2500,39.8651,2.3287,-0.6693
2501,39.7242,0.5883,-0.6722
2502,39.693,2.8927,-0.6718
2503,39.7642,-4.0248,-0.6707
2504,39.4669,-0.1341,-0.6693
2505,38.9814,2.2323,-0.6688
2506,39.1026,3.0059,-0.6674
2507,39.4912,-4.4701,-0.6691
2508,38.2709,3.1369,-0.6706
2509,37.7617,-1.508,-0.6698
2510,37.8326,1.1508,-0.6697
2511,37.724,-12.3227,-0.6717
2512,36.9535,0.7158,-0.672
2513,36.8504,-0.8411,-0.6751
2514,36.9493,-4.9224,-0.6709
2515,36.8373,-0.1353,-0.671
2516,36.628,-0.9353,-0.6747
2517,36.6005,-0.4381,-0.6687
2518,36.6278,6.3203,-0.6703
2519,36.5306,6.6012,-0.6701
2520,36.7986,-7.5495,-0.6657
2521,37.2708,2.0953,-0.6694
2522,37.7989,-1.4376,-0.6687
2523,38.0267,3.3284,-0.6682
2524,38.0006,-0.9307,-0.6707
2525,38.1993,-0.07,-0.6694
2526,38.4726,-0.6277,-0.6729
2527,38.554,0.3855,-0.6691
2528,38.3428,1.383,-0.6723
2529,38.362,0.0618,-0.6735
2530,38.738,0.782,-0.67
2531,39.3795,-4.1848,-0.6718
2532,39.4268,-1.3355,-0.672
2533,39.1421,0.844,-0.671
2534,39.15,1.2939,-0.6748
2535,39.409,0.6309,-0.673
2536,39.4493,4.4623,-0.6722
2537,39.4078,2.537,-0.6721
2538,39.7769,-2.7961,-0.6728
2539,40.55,-2.1165,-0.6752
2540,40.9588,-6.0617,-0.6729
2541,40.9588,6.3043,-0.6721
2542,40.9588,2.3601,-0.675
2543,40.9588,-0.7289,-0.6881
2544,40.9588,0.2109,-0.7722
2545,40.9588,2.6915,-0.7869
2546,40.9588,0.0738,-0.7906
2547,40.9588,-2.5785,-0.7877
2548,40.9588,-0.3213,-0.7909
2549,40.9588,-0.9832,-0.7841
2550,40.9588,-1.4421,-0.7859
2551,40.9588,0.4646,-0.7851
2552,40.9588,4.4553,-0.785
2553,40.9588,3.2833,-0.7876
2554,40.9588,-0.2624,-0.7877
2555,40.9588,-1.2587,-0.7871
2556,40.9588,-1.6375,-0.789
2557,40.9588,-4.8919,-0.7882
2558,40.9588,-1.4025,-0.7889
2559,40.9588,2.5833,-0.7883
2560,40.9588,0.9954,-0.7887
2561,40.9588,-1.6585,-0.7869
2562,40.9588,0.374,-0.7853
2563,40.9588,-1.3547,-0.7863
2564,40.9588,1.4499,-0.7847
2565,40.9588,-0.5183,-0.7846
2566,40.9588,-1.4202,-0.7855
2567,40.9588,-1.0302,-0.7861
2568,40.9588,-0.0415,-0.7828
2569,40.9588,0.697,-0.7799
2570,40.9588,1.7672,-0.784
2571,40.9588,1.0673,-0.7819
2572,40.9588,-4.1094,-0.7832
2573,40.9588,-6.0052,-0.7793
2574,40.9588,-1.6642,-0.7786
2575,40.9588,-0.2109,-0.7805
2576,40.9588,-0.1011,-0.7768
2577,40.9588,-1.6635,-0.7782
2578,40.9588,-1.2325,-0.7782
2579,40.9588,-1.1851,-0.7791
2580,40.9588,1.7647,-0.78
2581,40.9588,-0.8191,-0.7806
2582,40.9588,0.4032,-0.7785
2583,40.9588,-0.3315,-0.7797
2584,40.9588,1.1829,-0.7798
2585,40.9588,0.144,-0.7782
2586,40.9588,0.8707,-0.7799
2587,40.9588,-0.5833,-0.7827
2588,40.9588,-1.4369,-0.7831
2589,40.9588,3.9936,-0.7828
2590,40.9588,-0.4019,-0.783
2591,40.9588,-0.289,-0.7794
2592,40.9588,0.9718,-0.7827
2593,40.9588,0.6492,-0.7836
2594,40.9588,-1.5874,-0.7805
2595,40.9588,-1.8958,-0.7787
2596,40.9588,1.5441,-0.7777
2597,40.9588,1.7565,-0.7783
2598,40.9588,0.0588,-0.7801
2599,40.9588,0.1522,-0.7799
2600,40.9588,-0.6494,-0.7796
2601,40.9588,-1.2593,-0.7816
2602,40.9588,1.456,-0.781
2603,40.9588,1.2551,-0.7819
2604,40.9588,0.3724,-0.781
2605,40.9588,0.7492,-0.7827
2606,40.9588,-2.0771,-0.7803
2607,40.9588,-0.1779,-0.7789
2608,40.9588,0.0524,-0.7812
2609,40.9588,1.9983,-0.7831
2610,40.9588,-3.662,-0.783
2611,40.9588,-4.8864,-0.7856
2612,40.9588,1.5116,-0.7815
2613,40.9588,2.2156,-0.7812
2614,40.9588,-0.8082,-0.7918
2615,40.9588,3.8079,-0.8467
2616,40.9588,1.1824,-0.8566
2617,40.9588,2.139,-0.861
2618,40.9588,0.8502,-0.8655
2619,40.9588,1.4368,-0.8609
2620,40.9588,-4.0393,-0.8612
2621,40.9588,-0.4741,-0.8592
2622,40.9588,-0.7548,-0.8549
2623,40.9588,-0.3585,-0.8563
2624,40.9588,1.5004,-0.8601
2625,40.9588,-3.3832,-0.8585
2626,40.9588,-1.7546,-0.8556
2627,40.9588,1.8944,-0.8553
2628,40.9588,2.4713,-0.8579
2629,40.9588,-0.4501,-0.8578
2630,40.9588,-0.7211,-0.8562
2631,40.9588,1.3727,-0.8571
2632,40.9588,-0.1493,-0.8573
2633,40.9588,-2.6228,-0.8592
2634,40.9588,0.7741,-0.8597
2635,40.9588,-3.4281,-0.8555
2636,40.9588,0.3977,-0.8611
2637,40.9588,2.2377,-0.8569
2638,40.9588,4.7776,-0.8532
2639,40.9588,1.7421,-0.8566
2640,40.9588,-1.9169,-0.8538
2641,40.9588,-1.6498,-0.8548
2642,40.9588,0.6743,-0.8534
2643,40.9588,0.974,-0.8569
2644,40.9588,-0.3587,-0.8603
2645,40.9588,0.3311,-0.8556
2646,40.9588,-0.7245,-0.8594
2647,40.9588,1.0845,-0.8574
2648,40.9588,0.079,-0.8589
2649,40.9588,-0.6871,-0.8624
2650,40.9588,1.2418,-0.8661
2651,40.9588,-1.5015,-0.8612
2652,40.9588,0.2775,-0.8601
2653,40.9588,-0.071,-0.8641
2654,40.9588,0.5473,-0.8636
2655,40.9588,0.2283,-0.8653
2656,40.9588,-1.4483,-0.864
2657,40.9588,0.7819,-0.8639
2658,40.9588,0.9588,-0.8652
2659,40.9588,0.4305,-0.8687
2660,40.9588,1.2003,-0.871
2661,40.9588,-0.9386,-0.8714
2662,40.9588,0.8945,-0.8705
2663,40.9588,-3.759,-0.8672
2664,40.9588,-0.1668,-0.8673
2665,40.9588,0.0849,-0.8667
2666,40.9588,0.0836,-0.8645
2667,40.9588,-0.248,-0.8623
2668,40.9588,-0.5571,-0.8608
2669,40.9588,1.1775,-0.8638
2670,40.9588,-2.3075,-0.8656
2671,40.9588,-1.6392,-0.861
2672,40.9588,1.0738,-0.8579
2673,40.9588,1.8059,-0.8581
2674,40.9588,0.1927,-0.8568
2675,40.9588,-0.3812,-0.8587
2676,40.9588,-1.7973,-0.8581
2677,40.9588,-0.5239,-0.8596
2678,40.9588,3.6888,-0.8572
2679,40.9588,-0.8222,-0.8617
2680,40.9588,-2.6132,-0.86
2681,40.9588,6.088,-0.8604
2682,40.9588,0.0954,-0.8591
2683,40.9588,-1.0491,-0.8611
2684,40.9588,-0.5446,-0.8603
2685,40.9588,-2.1019,-0.8581
2686,40.9588,1.0315,-0.8602
2687,40.9588,1.1125,-0.8601
2688,40.9588,-0.908,-0.8604
2689,40.9588,-0.29,-0.8604
2690,40.9588,1.231,-0.8599
2691,40.9588,-1.1746,-0.8566
2692,40.9588,-1.4472,-0.8544
2693,40.9588,13.1969,-0.8599
2694,40.9588,-2.2614,-0.8567
2695,40.9588,-8.6233,-0.8562
2696,40.9588,0.2968,-0.8606
2697,40.9588,1.0559,-0.8606
2698,40.9588,0.3059,-0.8556
2699,40.9588,-5.5512,-0.8537
2700,40.9588,5.9495,-0.8542
2701,40.9588,-2.9154,-0.8561
2702,40.9588,-2.1146,-0.8569
2703,40.9588,1.6054,-0.8565
2704,40.9588,-7.6213,-0.8536
2705,17.1606,5.2298,-0.8582
2706,40.238,1.9375,-0.9361
2707,40.9588,1.0887,-0.9513
2708,40.9588,17.6049,-0.9535
2709,40.9588,-7.2311,-0.9526
2710,40.9588,-0.8946,-0.9507
2711,40.9588,-1.4958,-0.9518
2712,40.9588,0.6627,-0.9497
2713,40.9588,-0.7194,-0.9513
2714,40.9588,-0.4906,-0.9498
2715,40.9588,-1.2281,-0.9514
2716,40.9588,-0.8875,-0.9496
2717,40.9588,-0.1405,-0.9521
2718,40.9588,0.5562,-0.9497
2719,40.9588,0.9903,-0.9516
2720,40.9588,-1.8383,-0.9503
2721,40.9588,0.7197,-0.9507
2722,40.9588,0.967,-0.95
2723,40.9588,-0.3989,-0.9458
2724,40.9588,-0.2956,-0.9467
2725,40.9588,1.7932,-0.9489
2726,40.9588,-1.2189,-0.9498
2727,40.9588,-1.3821,-0.9462
2728,40.9588,0.1272,-0.9529
2729,40.9588,0.3214,-0.9497
2730,40.9588,2.6341,-0.9495
2731,40.9588,-0.8692,-0.9486
2732,40.9588,0.3046,-0.9464
2733,40.9588,-1.3339,-0.945
2734,40.9588,-0.0154,-0.9501
2735,40.9588,1.8371,-0.9484
2736,40.9588,-3.6119,-0.947
2737,40.9588,0.8515,-0.9467
2738,40.9588,0.8956,-0.9437
2739,40.9588,-0.2936,-0.947
2740,40.9588,-7.0607,-0.9476
2741,40.9588,3.925,-0.9465
2742,40.9588,-0.0998,-0.9496
2743,40.9588,0.9629,-0.9483
2744,40.9588,4.159,-0.9452
2745,40.9588,-3.2858,-0.9441
2746,40.9588,-1.797,-0.9433
2747,40.9588,2.5292,-0.9467
2748,40.9588,-1.9525,-0.9444
2749,40.9588,1.1229,-0.9434
2750,40.9588,-0.5268,-0.9416
2751,40.9588,1.1006,-0.9408
2752,40.9588,-0.8138,-0.9448
2753,40.9588,-2.9835,-0.9427
2754,40.9588,-1.6085,-0.9454
2755,40.9588,0.8092,-0.9462
2756,40.9588,2.1256,-0.9432
2757,40.9588,1.6796,-0.9494
2758,40.9588,2.4649,-0.9504
2759,40.9588,-0.5318,-0.9496
2760,40.9588,-2.2198,-0.9501
2761,40.9588,-2.2745,-0.949
2762,40.9588,1.712,-1.0073
2763,40.9588,1.3803,-1.0599
2764,40.9588,-0.0224,-1.0682
